,भूमिपतित्व,n,n-----n--a,,,,/bʱuː.mi.pə.ˈt̪it̪.ʋə/,भूमि-पति-त्व,0
235398,147930,बालसूर्य,n,n-----n--a,,,,/bɑː.lə.suːɹ.jə/,बाल-सूर्य,0
235399,147931,बालसूर्यक,n,n-----n--a,,,,/bɑː.lə.suːɹ.jə.kə/,बाल-सूर्यक,0
235400,147567,बालतनय,n,n-----m--a,,,,/bɑː.lə.t̪ə.nə.jə/,बाल-तनय,0
235401,147568,बालतन्त्र,n,n-----n--a,,,,/bɑː.lə.t̪ən.t̪ɹə/,बाल-तन्त्र,0
235402,147569,बालतरु,n,n-----m--u,,,,/bɑː.lə.t̪ə.ɹu/,बाल-तरु,0
235403,,बालत्व,n,n-----n--a,,,,/bɑː.ˈlət̪.ʋə/,बाल-त्व,0
235404,,बालता,n,n-----f--ā,,,,/bɑː.lə.t̪ɑː/,बाल-ता,0
235405,147572,बालतृण,n,n-----n--a,,,,/bɑː.lə.t̪ɹ̩.ɳə/,बाल-तृण,0
235406,,बालवैधव्य,n,n-----n--a,,,,/bɑː.lə.ʋɑːi.ˈd̪ʰəʋ.jə/,बाल-वैधव्य,0
235407,,बालवनिता,n,n-----f--ā,,,,/bɑː.lə.ʋə.ni.t̪ɑː/,बाल-वनिता,0
235408,,बालवत्स,a,ap----a--a,,ap----f--ā=>ा,,/bɑː.lə.ˈʋət̪.sə/,बाल-वत्स,0
235410,147924,बालवत्स,n,n-----m--a,,,,/bɑː.lə.ˈʋət̪.sə/,बाल-वत्स,0
235411,147621,बालविनष्ट,n,n-----m--a,,,,/bɑː.lə.ʋi.ˈnəʂ.ʈə/,बाल-विनष्ट,0
235412,147622,बालविनष्टक,n,n-----m--a,,,,/bɑː.lə.ʋi.ˈnəʂ.ʈə.kə/,बाल-विनष्टक,0
235413,147925,बालविनोदिनी,n,n-----f--ī,,,,/bɑː.lə.ʋi.noː.d̪i.niː/,बाल-विनोदिनी,0
235414,,बालविवेकिनी,n,n-----f--ī,,,,/bɑː.lə.ʋi.ʋeː.ki.niː/,बाल-विवेकिनी,0
235415,,बालव्रत,n,n-----m--a,,,,/bɑː.ˈləʋ.ɹə.t̪ə/,बाल-व्रत,0
235416,147926,बालव्याकरण,n,n-----n--a,,,,/bɑː.ˈləʋ.jɑː.kə.ɹə.ɳə/,बाल-व्याकरण,0
235417,147620,बालवाह्य,n,n-----m--a,,,,/bɑː.lə.ʋɑːɦ.jə/,बाल-वाह्य,0
235418,,बालवृक्ष,n,n-----m--a,,,,/bɑː.lə.ˈʋɹ̩k.ʂə/,बाल-वृक्ष,0
235419,147610,बालयज्ञोपवीतक,n,n-----n--a,,,,/bɑː.lə.ˈjəd͡ʑ.ɲoː.pə.ʋiː.t̪ə.kə/,बाल-यज्ञोपवीतक,0
235420,147625,बालशर्मन्,n,n-----m--n,,,,/bɑː.lə.ˈɕəɹ.mən/,बाल-शर्मन्,0
235421,147626,बालशास्त्रिन्,n,n-----m--n,,,,/bɑː.lə.ɕɑːs.t̪ɹin/,बाल-शास्त्रिन्,0
235422,,बालशृङ्ग,a,ap----a--a,,,,/bɑː.lə.ɕɹ̩ŋ.gə/,बाल-शृङ्ग,0
235423,,बाल्बज,a,ap----a--a,,ap----f--ī=>ी,,/bɑːl.bə.d͡ʑə/,बाल्बज,0
235424,147981,बाल्बजभारिक,a,ap----a--a,,,,/bɑːl.bə.d͡ʑə.bʱɑː.ɹi.kə/,बाल्बजभारिक,0
235425,147982,बाल्बजिक,a,ap----a--a,,,,/bɑːl.bə.d͡ʑi.kə/,बाल्बजिक,0
235426,,बालेन्दु,n,n-----m--u,,,,/bɑː.leːn.d̪u/,बालेन्दु,0
235428,148832,बालेय,a,ap----a--a,,,,/bɑː.leː.jə/,बालेय,0
235431,148833,बालेय,n,n-----m--a,,,,/bɑː.leː.jə/,बालेय,0
235436,147978,बालेयशाक,n,n-----m--a,,,,/bɑː.leː.jə.ɕɑː.kə/,बालेय-शाक,0
235437,,बालेयार्धिक,a,ap----a--a,,,,/bɑː.leː.jɑːɹ.d̪ʰi.kə/,बालेयार्धिक,0
235438,147952,बालेश्वर,n,n-----m--a,,,,/bɑːleːɕʋəɹə/,बालेश्वर,0
235439,147953,बालेष्ट,n,n-----m--a,,,,/bɑː.leːʂ.ʈə/,बालेष्ट,0
235440,148835,बाल्हव,n,n-----m--a,,,n-----f--ī=बाल्हवई,/bɑːl.ɦə.ʋə/,बाल्हव,0
235441,147984,बाल्हिज,a,ap----a--a,,,,/bɑːl.ɦi.d͡ʑə/,बाल्हि-ज,0
235442,147985,बाल्हिजात,a,ap----a--a,,,,/bɑːl.ɦi.d͡ʑɑː.t̪ə/,बाल्हि-जात,0
235444,,बाल्हिक,a,ap----a--a,,,,/bɑːl.ɦi.kə/,बाल्हिक,0
235445,,बाल्हिक,n,n-----n--a,,,,/bɑːl.ɦi.kə/,बाल्हिक,0
235447,147988,बाल्हिकेयमिश्र,n,n-----m--a,,,,/bɑːlɦikeːjəmiɕɹə/,बाल्हिकेय-मिश्र,0
235448,,बाल्हायन,a,ap----a--a,,ap----f--ī=>ी,,/bɑːl.ɦɑː.jə.nə/,बाल्हायन,0
235449,,बाल्हीक,n,n-----n--a,,,,/bɑːl.ɦiː.kə/,बाल्हीक,0
235450,,बाल्हीक,a,ap----a--a,,ap----f--ī=>ी,,/bɑːl.ɦiː.kə/,बाल्हीक,0
235451,,बाल्हीक,n,n-----m--a,,,,/bɑːl.ɦiː.kə/,बाल्हीक,0
235452,147990,बाल्हीकभाषा,n,n-----f--ā,,,,/bɑːl.ɦiː.kə.bʱɑː.ʂɑː/,बाल्हीक-भाषा,0
235453,,बाल्हीकेश,n,n-----m--a,,,,/bɑːl.ɦiː.keː.ɕə/,बाल्हीकेश,0
235454,,बाल्हीकी,n,n-----f--ī,,,,/bɑːl.ɦiː.kiː/,बाल्हीकी,0
235455,,बाल्हीश्वर,n,n-----m--a,,,,/bɑːlɦiːɕʋəɹə/,बाल्हीश्वर,0
235456,147961,बालिमन्,n,n-----m--n,,,,/bɑː.li.mən/,बालिमन्,0
235457,148830,बालिश,a,ap----a--a,,ap----f--ā=>ा,,/bɑː.li.ɕə/,बालिश,0
235458,147975,बालिश,n,n-----n--a,,,,/bɑː.li.ɕə/,बालिश,0
235459,148831,बालिश,n,n-----m--a,,,,/bɑː.li.ɕə/,बालिश,0
235460,,बालिशमति,a,ap----a--i,,,,/bɑː.li.ɕə.mə.t̪i/,बालिश-मति,0
235461,147963,बालिशत्व,n,n-----n--a,,,,/bɑː.li.ˈɕət̪.ʋə/,बालिश-त्व,0
235462,,बालिशता,n,n-----f--ā,,,,/bɑː.li.ɕə.t̪ɑː/,बालिश-ता,0
235463,147965,बालिश्य,n,n-----n--a,,,,/bɑːliɕjə/,बालिश्य,0
235464,147980,बालोक,n,n-----m--a,,,,/bɑː.loː.kə/,बालोक,0
235465,148825,बालोपचरण,n,n-----n--a,,,,/bɑː.loː.pə.t͡ɕə.ɹə.ɳə/,बालोपचरण,0
235466,,बालोपचरणिय,n,n-----n--a,,,,/bɑː.loː.pə.t͡ɕə.ɹə.ɳi.jə/,बालोपचरणिय,0
235467,,बालोपचरणीय,a,ap----a--a,,,,/bɑː.loː.pə.t͡ɕə.ɹə.ɳiː.jə/,बालोपचरणीय,0
235468,147954,बालोपनिषद्,n,n-----f--c,,,,/bɑː.loː.pə.ni.ʂəd̪/,बालोपनिषद्,0
235469,147955,बालोपवीत,n,n-----n--a,,,,/bɑː.loː.pə.ʋiː.t̪ə/,बालोपवीत,0
235470,147968,बाल्य,n,n-----n--a,,,,/bɑːl.jə/,बा॔ल्य,0
235471,147969,बाल्यकाल,n,n-----m--a,,,,/bɑːl.jə.kɑː.lə/,बा॔ल्य-काल,0
235472,147970,बाल्यता,n,n-----f--ā,,,,/bɑːl.jə.t̪ɑː/,बा॔ल्य-ता,0
235476,147895,बाला,n,n-----f--ā,,,,/bɑː.lɑː/,बाला,0
235480,147944,बालाभ्यास,n,n-----m--a,,,,/bɑː.lɑːbʱ.jɑː.sə/,बालाभ्यास,0
235481,147936,बालाचार्य,n,n-----m--a,,,,/bɑː.lɑː.t͡ɕɑːɹ.jə/,बालाचार्य,0
235482,148816,बालाध्यापक,n,n-----m--a,,,,/bɑː.lɑːd̪ʰ.jɑː.pə.kə/,बालाध्यापक,0
235483,,बालाध्यापकता,n,n-----f--ā,,,,/bɑː.lɑːd̪ʰ.jɑː.pə.kə.t̪ɑː/,बालाध्यापक-ता,0
235484,148815,बालादित्य,n,n-----m--a,,,,/bɑː.lɑː.ˈd̪it̪.jə/,बालादित्य,0
235485,,बालादित्यव्रत,n,n-----n--a,,,,/bɑː.lɑː.ˈd̪it̪.ˈjəʋ.ɹə.t̪ə/,बालादित्य-व्रत,0
235486,,बालादीक्षित,n,n-----m--a,,,,/bɑː.lɑː.d̪iːk.ʂi.t̪ə/,बाला-दीक्षित,0
235487,147935,बालाग्र,n,n-----n--a,,,,/bɑː.lɑːg.ɹə/,बालाग्र,0
235488,147973,बालाह,n,n-----m--a,,,,/bɑː.lɑː.ɦə/,बालाह,0
235489,147974,बालाहक,n,n-----m--a,,,,/bɑː.lɑː.ɦə.kə/,बालाहक,0
235490,147950,बालाहत्या,n,n-----f--ā,,,,/bɑː.lɑː.ˈɦət̪.jɑː/,बाला-हत्या,0
238151,52316,चौक्ष,n,n-----m--a,,,,/ˈt͡ɕəौk.ʂə/,चौक्ष,0
235491,147934,बालाकल्प,n,n-----m--a,,,,/bɑː.lɑː.ˈkəl.pə/,बाला-कल्प,0
235492,,बालाकवच,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=बालाकवच",/bɑː.lɑː.kə.ʋə.t͡ɕə/,बाला-कवच,0
235493,147972,बालाकि,n,n-----m--i,,,,/bɑː.lɑː.ki/,बा॔लाकि,0
235494,,बालालोकसंक्षेप,n,n-----m--a,,,,/bɑː.lɑː.loː.kə.səŋk.ʂeː.pə/,बालालोक-संक्षेप,0
235495,,बालामय,n,n-----m--a,,,,/bɑː.lɑː.mə.jə/,बालामय,0
235496,206281,बालामयप्रतिषेध,n,n-----m--a,,,,/bɑː.lɑː.mə.ˈjəp.ɹə.t̪i.ʂeː.d̪ʰə/,बालामय-प्रतिषेध,0
235497,147940,बालानुचरगोप्त,n,n-----m--a,,,,/bɑː.lɑː.nu.t͡ɕə.ɹə.goːp.t̪ə/,बालानुचर-गोप्त,0
235498,147939,बालानुचरगुप्त,n,n-----m--a,,,,/bɑː.lɑː.nu.t͡ɕə.ɹə.ˈgup.t̪ə/,बालानुचर-गुप्त,0
235499,147943,बालापद्धति,n,n-----f--i,,,,/bɑː.lɑː.ˈpəd̪.d̪ʰə.t̪i/,बाला-पद्धति,0
235500,,बालापत्य,n,n-----n--a,,,,/bɑː.lɑː.ˈpət̪.jə/,बालापत्य,0
235501,147941,बालापञ्चरत्न,n,n-----n--a,,,,/bɑː.lɑː.pəɲ.t͡ɕə.ˈɹət̪.nə/,बाला-पञ्चरत्न,0
235502,148821,बालार्चापद्धति,n,n-----f--i,,,,/bɑː.lɑːɹ.t͡ɕɑː.ˈpəd̪.d̪ʰə.t̪i/,बालार्चा-पद्धति,0
235503,147945,बालारिष्ट,n,n-----n--a,,,,/bɑː.lɑː.ˈɹiʂ.ʈə/,बालारिष्ट,0
235504,147946,बालारिष्टाध्याय,n,n-----m--a,,,,/bɑː.lɑː.ˈɹiʂ.ʈɑːd̪ʰ.jɑː.jə/,बालारिष्टाध्याय,0
235505,,बालार्क,n,n-----m--a,,,,/bɑː.lɑːɹ.kə/,बालार्क,0
235506,,बालार्ककोमल,a,ap----a--a,,,,/bɑː.lɑːɹ.kə.koːmə.lə/,बालार्क-कोमल,0
235507,,बालार्कप्रतिमा,n,n-----f--ā,,,,/bɑː.lɑːɹ.ˈkəp.ɹə.t̪i.mɑː/,बालार्क-प्रतिमा,0
235508,,बालार्कवर्ण,a,ap----a--a,,,,/bɑː.lɑːɹ.kə.ˈʋəɹ.ɳə/,बालार्क-वर्ण,0
235509,,बालारुण,a,ap----a--a,,,,/bɑː.lɑː.ɹu.ɳə/,बालारुण,0
235510,,बालारुण,n,n-----m--a,,,,/bɑː.lɑː.ɹu.ɳə/,बालारुण,0
235511,148824,बालासुर,n,n-----m--a,,,,/bɑː.lɑː.su.ɹə/,बालासुर,0
235512,,बालासुरवध,n,n-----m--a,,,,/bɑː.lɑː.su.ɹə.ʋə.d̪ʰə/,बालासुर-वध,0
235513,147937,बालातन्त्र,n,n-----n--a,,,,/bɑː.lɑː.t̪ən.t̪ɹə/,बाला-तन्त्र,0
235514,,बालातप,n,n-----m--a,,,,/bɑː.lɑː.t̪ə.pə/,बालातप,0
235515,,बालातपरक्त,a,ap----a--a,,,,/bɑː.lɑː.t̪ə.pə.ˈɹək.t̪ə/,बालातप-रक्त,0
235516,147938,बालात्रिपुरसुन्दरीपूजनप्रयोग,n,n-----m--a,,,,/bɑː.lɑːt̪.ɹi.pu.ɹə.sun.d̪ə.ɹiː.puː.d͡ʑə.ˈnəp.ɹə.joː.gə/,बाला-त्रिपुर-सुन्दरी-पूजन-प्रयोग,0
235517,148822,बालावबोध,n,n-----m--a,,,,/bɑː.lɑː.ʋə.boː.d̪ʰə/,बालावबोध,0
235518,,बालावबोधन,n,n-----n--a,,,,/bɑː.lɑː.ʋə.boː.d̪ʰə.nə/,बालावबोधन,0
235519,,बालावबोधपद्धति,n,n-----f--i,,,,/bɑː.lɑː.ʋə.boː.d̪ʰə.ˈpəd̪.d̪ʰə.t̪i/,बालावबोध-पद्धति,0
235520,,बालावर्णन,n,n-----n--a,,,,/bɑː.lɑː.ˈʋəɹ.ɳə.nə/,बाला-वर्णन,0
235521,148823,बालावस्थ,a,ap----a--a,,,,/bɑː.lɑː.ˈʋəs.t̪ʰə/,बालावस्थ,0
235522,,बालावस्था,n,n-----f--ā,,,,/bɑː.lɑː.ˈʋəs.t̪ʰɑː/,बालावस्था,0
235523,147960,बालायनि,n,n-----m--i,,,,/bɑː.lɑː.jə.ni/,बालायनि,0
235524,,बालाशोक,n,n-----m--a,,,,/bɑː.lɑː.ɕoː.kə/,बालाशोक,0
238152,52315,चौक्ष,a,ap----a--a,,,,/ˈt͡ɕəौk.ʂə/,चौक्ष,0
235525,147948,बालाष्टक,n,n-----n--a,,,,/bɑː.lɑːʂ.ʈə.kə/,बालाष्टक,0
235526,147949,बालाष्टोत्तरशतनामस्तोत्र,n,n-----n--a,,,,/bɑː.lɑːʂ.ʈoːt̪.t̪ə.ɹə.ɕə.t̪ə.nɑː.ˈməs.t̪oːt̪.ɹə/,बालाष्टोत्तर-शतनाम-स्तोत्र,0
235527,,बालीवर्दिनेय,n,n-----m--a,,,,/bɑː.liː.ˈʋəɹ.d̪i.neː.jə/,बालीवर्दिनेय,0
235528,147977,बालीश,n,n-----m--a,,,,/bɑː.liː.ɕə/,बालीश,0
235529,,बान्धकेय,n,n-----m--a,,,,/bɑːn.d̪ʰə.keː.jə/,बान्धकेय,0
235530,147502,बान्धकि,n,n-----m--i,,,,/bɑːn.d̪ʰə.ki/,बान्धकि,0
235531,147503,बान्धकिनेय,n,n-----m--a,,,,/bɑːn.d̪ʰə.ki.neː.jə/,बान्धकिनेय,0
235532,147869,बान्धव,n,n-----m--a,,,n-----f--ā=बान्धवआ,/bɑːn.d̪ʰə.ʋə/,बान्धव,0
235533,147507,बान्धवधुरा,n,n-----f--ā,,,,/bɑːn.d̪ʰə.ʋə.d̪ʰu.ɹɑː/,बान्धव-धुरा,0
235534,,बान्धवजन,n,n-----m--a,,,,/bɑːn.d̪ʰə.ʋə.d͡ʑə.nə/,बान्धव-जन,0
235535,147508,बान्धवक,a,ap----a--a,,,,/bɑːn.d̪ʰə.ʋə.kə/,बान्धवक,0
235536,147506,बान्धवता,n,n-----f--ā,,,,/bɑːn.d̪ʰə.ʋə.t̪ɑː/,बान्धव-ता,0
235537,147509,बान्धव्य,n,n-----n--a,,,,/bɑːn.ˈd̪ʰəʋ.jə/,बान्धव्य,0
235538,147870,बान्धवी,n,n-----f--ī,,,,/bɑːn.d̪ʰə.ʋiː/,बान्धवी,0
235539,147510,बान्धुक,a,ap----a--a,,ap----f--ī=>ी,,/bɑːn.d̪ʰu.kə/,बान्धुक,0
235540,147511,बान्धुकिनेय,n,n-----m--a,,,,/bɑːn.d̪ʰu.ki.neː.jə/,बान्धुकिनेय,0
235541,147512,बान्धुक्य,n,n-----n--a,,,,/bɑːn.ˈd̪ʰuk.jə/,बान्धुक्य,0
235542,,बान्धुपत,a,ap----a--a,,ap----f--ī=>ी,,/bɑːn.d̪ʰu.pə.t̪ə/,बान्धुपत,0
235543,147515,बापय,n,n-----m--a,,,,/bɑː.pə.jə/,बापय,0
235544,147514,बापण्णभट्ट,n,n-----m--a,,,,/bɑː.ˈpəɳ.ɳə.ˈbʱəʈ.ʈə/,बापण्ण-भट्ट,0
235545,147516,बापुभट्ट,n,n-----m--a,,,,/bɑː.pu.ˈbʱəʈ.ʈə/,बापु-भट्ट,0
235546,147518,बाप्यदेव,n,n-----m--a,,,,/bɑːp.jə.d̪eː.ʋə/,बाप्य-देव,0
235547,147517,बापूदेव,n,n-----m--a,,,,/bɑː.puː.d̪eː.ʋə/,बापू-देव,0
235548,147878,बार,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=बार",/bɑː.ɹə/,बार,0
235549,147528,बारहट,n,n-----m--a,,,,/bɑː.ɹə.ɦə.ʈə/,बारहट,0
235550,147530,बार्बर,a,ap----a--a,,,,/bɑːɹ.bə.ɹə/,बार्बर,0
235551,,बार्बरक,a,ap----a--a,,,,/bɑːɹ.bə.ɹə.kə/,बार्बरक,0
235552,147879,बार्बरीट,n,n-----m--a,,,,/bɑːɹ.bə.ɹiː.ʈə/,बार्बरीट,0
235553,147532,बार्ह,a,ap----a--a,,,,/bɑːɹ.ɦə/,बार्ह,0
235554,147537,बार्हदग्न,n,n-----m--a,,,,/bɑːɹ.ɦə.ˈd̪əg.nə/,बार्हद्-अग्न,0
235555,147540,बार्हद्बल,a,ap----a--a,,ap----f--ī=>ी,,/bɑːɹ.ˈɦəd̪.bə.lə/,बार्हद्-बल,0
235556,147539,बार्हद्दैवत,n,n-----n--a,,,,/bɑːɹ.ˈɦəd̪.d̪ɑːi.ʋə.t̪ə/,बार्हद्-दैवत,0
235557,147885,बार्हद्गिर,a,ap----a--a,,ap----f--ī=>ी,,/bɑːɹ.ˈɦəd̪.gi.ɹə/,बार्हद्-गिर,0
235558,147886,बार्हद्गिर,n,n-----n--a,,,,/bɑːɹ.ˈɦəd̪.gi.ɹə/,बार्हद्-गिर,0
235559,147888,बार्हद्रथ,n,n-----m--a,,,,/bɑːɹ.ˈɦəd̪.ɹə.t̪ʰə/,बार्हद्-रथ,0
235560,147887,बार्हद्रथ,a,ap----a--a,,ap----f--ī=>ी,,/bɑːɹ.ˈɦəd̪.ɹə.t̪ʰə/,बार्हद्-रथ,0
235562,147541,बार्हद्रथि,n,n-----m--i,,,,/bɑːɹ.ˈɦəd̪.ɹə.t̪ʰi/,बार्हद्-रथि,0
235563,147884,बार्हदुक्थ,n,n-----n--a,,,,/bɑːɹ.ɦə.ˈd̪uk.t̪ʰə/,बार्हद्-उक्थ॔,0
235564,147883,बार्हदुक्थ,n,n-----m--a,,,,/bɑːɹ.ɦə.ˈd̪uk.t̪ʰə/,बार्हद्-उक्थ॔,0
235565,147538,बार्हदीषव,n,n-----m--a,,,,/bɑːɹ.ɦə.d̪iː.ʂə.ʋə/,बार्हद्-ईषव,0
235566,147889,बार्हस्पत,a,ap----a--a,,ap----f--ī=>ी,,/bɑːɹ.ˈɦəs.pə.t̪ə/,बार्हस्-पत,0
235568,147890,बार्हस्पत्य,a,ap----a--a,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə/,बार्हस्-पत्य॔,0
235569,147891,बार्हस्पत्य,n,n-----m--a,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə/,बार्हस्-पत्य॔,0
235570,147892,बार्हस्पत्य,n,n-----n--a,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə/,बार्हस्-पत्य॔,0
235573,,बार्हस्पत्यज्योतिह्शास्त्र,n,n-----n--a,,,,/bɑːɹ.ˈɦəs.ˈpət̪.ˈjəd͡ʑ.joː.t̪i.hɕɑːs.t̪ɹə/,बार्हस्-पत्य॔-ज्योतिः-शास्त्र,0
235574,,बार्हस्पत्यज्योतिर्ग्रन्थ,n,n-----m--a,,,,/bɑːɹ.ˈɦəs.ˈpət̪.ˈjəd͡ʑ.joː.ˈt̪iɹ.gɹən.t̪ʰə/,बार्हस्-पत्य॔-ज्योतिर्-ग्रन्थ,0
235575,,बार्हस्पत्यमहिमन्,n,n-----m--n,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə.mə.ɦi.mən/,बार्हस्-पत्य॔-महिमन्,0
235576,,बार्हस्पत्यमुहूर्तविधान,n,n-----n--a,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə.mu.ɦuːɹ.t̪ə.ʋi.d̪ʰɑː.nə/,बार्हस्-पत्य॔-मुहूर्त-विधान,0
235577,,बार्हस्पत्यसंहिता,n,n-----f--ā,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə.ˈsə̃.ɦi.t̪ɑː/,बार्हस्-पत्य॔-संहिता,0
235578,,बार्हस्पत्यस्मृति,n,n-----f--i,,,,/bɑːɹ.ˈɦəs.ˈpət̪.ˈjəs.mɹ̩.t̪i/,बार्हस्-पत्य॔-स्मृति,0
235579,,बार्हस्पत्यसूत्रटीका,n,n-----f--ā,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə.suːt̪.ɹə.ʈiː.kɑː/,बार्हस्-पत्य॔-सूत्र-टीका,0
235580,,बार्हस्पत्यतन्त्र,n,n-----n--a,,,,/bɑːɹ.ˈɦəs.ˈpət̪.jə.t̪ən.t̪ɹə/,बार्हस्-पत्य॔-तन्त्र,0
