4,आततीकरण,n,n-----n--a,,,,/ɑː.t̪ə.t̪iː.kə.ɹə.ɳə/,आतती-करण,0
418410,116006,शरभेद,n,n-----m--a,,,,/ɕə.ɹə.bʱeː.d̪ə/,शर॔-भेद,0
418411,116127,शरभेश्वरकवच,n,n-----n--a,,,,/ɕəɹəbʱeːɕʋəɹəkəʋət͡ɕə/,शरभेश्वर-कवच,0
418412,116129,शरभोजि,n,n-----m--i,,,,/ɕə.ɹə.bʱoː.d͡ʑi/,शरभोजि,0
418413,116130,शरभोजिराजचरित्र,n,n-----n--a,,,,/ɕə.ɹə.bʱoː.d͡ʑi.ɹɑː.d͡ʑə.t͡ɕə.ˈɹit̪.ɹə/,शरभोजि-राज-चरित्र,0
418414,116128,शरभोपनिषद्,n,n-----f--c,,,,/ɕə.ɹə.bʱoː.pə.ni.ʂəd̪/,शरभोपनिषद्,0
418416,116853,शरभा,n,n-----f--ā,,,,/ɕə.ɹə.bʱɑː/,शरभा,0
418417,116126,शरभानना,n,n-----f--ā,,,,/ɕə.ɹə.bʱɑː.nə.nɑː/,शरभानना,0
418418,116856,शरभार्चनचन्द्रिका,n,n-----f--ā,,,,/ɕə.ɹə.bʱɑːɹ.t͡ɕə.nə.t͡ɕən.d̪ɹi.kɑː/,शरभार्चन-चन्द्रिका,0
418419,,शरभार्चनपद्धति,n,n-----f--i,,,,/ɕə.ɹə.bʱɑːɹ.t͡ɕə.nə.ˈpəd̪.d̪ʰə.t̪i/,शरभार्चन-पद्धति,0
419681,127458,शौभ,n,n-----m--a,,,,/ˈɕəौ.bʱə/,शौभ,0
418420,,शरभार्चापारिजात,n,n-----m--a,,,,/ɕə.ɹə.bʱɑːɹ.t͡ɕɑː.pɑː.ɹi.d͡ʑɑː.t̪ə/,शरभार्चा-पारिजात,0
418421,,शरभाष्टक,n,n-----n--a,,,,/ɕə.ɹə.bʱɑːʂ.ʈə.kə/,शरभाष्टक,0
418422,,शरभू,n,n-----m--ū,,,,/ɕə.ɹə.bʱuː/,शर॔-भू,0
418423,,शरभृष्टि,n,n-----f--i,,,,/ɕə.ɹə.ˈbʱɹ̩ʂ.ʈi/,शर॔-भृष्टि,0
418424,,शरच्चन्द्र,n,n-----m--a,,,,/ɕə.ˈɹət͡ɕ.t͡ɕən.d̪ɹə/,शरच्-चन्द्र,0
418425,,शरच्चन्द्रिका,n,n-----f--ā,,,,/ɕə.ˈɹət͡ɕ.t͡ɕən.d̪ɹi.kɑː/,शरच्-चन्द्रिका,0
418427,,शरच्छशिन्,n,n-----m--n,,,,/ɕə.ˈɹət͡ɕ.t͡ɕʰə.ɕin/,शरच्-छशिन्,0
418428,116107,शरच्छिखिन्,n,n-----m--n,,,,/ɕə.ˈɹət͡ɕ.t͡ɕʰi.kʰin/,शरच्-छिखिन्,0
418429,116108,शरच्छ्री,n,n-----f--ī,,,,/ɕə.ˈɹət͡ɕ.t͡ɕʰɹiː/,शरच्-छ्री,0
418430,116106,शरच्छालि,n,n-----m--i,,,,/ɕə.ˈɹət͡ɕ.t͡ɕʰɑː.li/,शरच्-छालि,0
418431,116088,शरद्,n,n-----f--c,,,,/ɕə.ɹəd̪/,शर॔द्,0
418432,,शरद,a,ap----a--a,,,,/ɕə.ɹə.d̪ə/,शरद,0
418433,115986,शरदक्ष,n,n-----m--a,,,,/ɕə.ɹə.ˈd̪ək.ʂə/,शर॔-दक्ष,0
418434,,शरदम्बुधर,n,n-----m--a,,,,/ɕə.ɹə.d̪əm.bu.d̪ʰə.ɹə/,शर॔द्-अम्बु-धर,0
418435,116089,शरदन्त,n,n-----m--a,,,,/ɕə.ɹə.d̪ən.t̪ə/,शर॔द्-अन्त,0
418436,116804,शरदण्ड,n,n-----m--a,,,,/ɕə.ɹə.ˈd̪əɳ.ɖə/,शर॔-दण्ड,0
418437,116805,शरदण्डा,n,n-----f--ā,,,,/ɕə.ɹə.ˈd̪əɳ.ɖɑː/,शर॔-दण्डा,0
418438,,शरद्धिमरुचि,n,n-----m--i,,,,/ɕə.ˈɹəd̪.d̪ʰi.mə.ɹu.t͡ɕi/,शर॔द्-धिम-रुचि,0
418439,,शरद्ध्रद,n,n-----m--a,,,,/ɕə.ˈɹəd̪.d̪ʰɹə.d̪ə/,शर॔द्-ध्रद,0
418440,115989,शरदेव,n,n-----m--a,,,,/ɕə.ɹə.d̪eː.ʋə/,शर॔-देव,0
418441,116094,शरद्गत,a,ap----a--a,,,,/ɕə.ˈɹəd̪.gə.t̪ə/,शर॔द्-गत,0
418442,,शरद्घन,n,n-----m--a,,,,/ɕə.ˈɹəd̪.gʰə.nə/,शर॔द्-घन,0
418443,115992,शरधि,n,n-----m--i,,,,/ɕə.ɹə.d̪ʰi/,शर॔-धि,0
418444,115991,शरधान,n,n-----m--a,,,,/ɕə.ɹə.d̪ʰɑː.nə/,शर॔-धान,0
418445,116120,शरदिज,a,ap----a--a,,,,/ɕə.ɹə.d̪i.d͡ʑə/,शरदि-ज,0
418446,116092,शरदुदाशय,n,n-----m--a,,,,/ɕə.ɹə.d̪u.d̪ɑː.ɕə.jə/,शर॔द्-उदाशय,0
418447,,शरदुर्दिन,n,n-----n--a,,,,/ɕə.ɹə.ˈd̪uɹ.d̪i.nə/,शर॔-दुर्दिन,0
418448,,शरद्वधू,n,n-----f--ū,,,,/ɕə.ˈɹəd̪.ʋə.d̪ʰuː/,शर॔द्-वधू,0
418449,116100,शरद्वर्णन,n,n-----n--a,,,,/ɕə.ˈɹəd̪.ˈʋəɹ.ɳə.nə/,शर॔द्-वर्णन,0
418450,116101,शरद्वसु,n,n-----m--u,,,,/ɕə.ˈɹəd̪.ʋə.su/,शर॔द्-वसु,0
418451,116847,शरद्वत्,a,ap----a--c,,,,/ɕə.ˈɹəd̪.ʋət̪/,शर॔द्-वत्,0
418452,,शरद्वत्,n,n-----m--c,,,,/ɕə.ˈɹəd̪.ʋət̪/,शर॔द्-वत्,0
418453,,शरद्विहार,n,n-----m--a,,,,/ɕə.ˈɹəd̪.ʋi.ɦɑː.ɹə/,शर॔द्-विहार,0
418454,115990,शरद्वीप,n,n-----m--a,,,,/ɕə.ˈɹəd̪.ʋiː.pə/,शर॔-द्वीप,0
418455,,शरद्यामिनी,n,n-----f--ī,,,,/ɕə.ˈɹəd̪.jɑː.mi.niː/,शर॔द्-यामिनी,0
418456,116119,शरदा,n,n-----f--ā,,,,/ɕə.ɹə.d̪ɑː/,शरदा,0
418459,116091,शरदागम,n,n-----m--a,,,,/ɕə.ɹə.d̪ɑː.gə.mə/,शर॔द्-आगम,0
418460,,शरदानवरात्रपूजा,n,n-----f--ā,,,,/ɕə.ɹə.d̪ɑː.nə.ʋə.ɹɑːt̪.ɹə.puː.d͡ʑɑː/,शर॔-दानव-रात्र-पूजा,0
418542,116055,शरव्यक,n,n-----n--a,,,,/ɕə.ˈɹəʋ.jə.kə/,शरव्यक,0
418461,116093,शरदृतुवर्णन,n,n-----n--a,,,,/ɕə.ɹə.d̪ɹ̩.t̪u.ˈʋəɹ.ɳə.nə/,शर॔द्-ऋतु-वर्णन,0
418462,,शरघात,n,n-----m--a,,,,/ɕə.ɹə.gʰɑː.t̪ə/,शर॔-घात,0
418463,,शरगोचर,n,n-----m--a,,,,/ɕə.ɹə.goː.t͡ɕə.ɹə/,शर॔-गोचर,0
418464,115978,शरगुल्म,n,n-----m--a,,,,/ɕə.ɹə.ˈgul.mə/,शर॔-गुल्म,0
418465,116047,शरैषीका,n,n-----f--ā,,,,/ɕə.ɹɑːi.ʂiː.kɑː/,शरैषीका,0
418466,,शरज,n,n-----m--a,,,,/ɕə.ɹə.d͡ʑə/,शर॔-ज,0
418467,116802,शरज,n,n-----n--a,,,,/ɕə.ɹə.d͡ʑə/,शर॔-ज,0
418468,,शरज,a,ap----a--a,,,,/ɕə.ɹə.d͡ʑə/,शर॔-ज,0
418469,115981,शरजन्मन्,n,n-----m--n,,,,/ɕə.ɹə.d͡ʑən.mən/,शर॔-जन्मन्,0
418470,,शरज्ज्योत्स्ना,n,n-----f--ā,,,,/ɕə.ˈɹəd͡ʑ.d͡ʑjoːt̪s.nɑː/,शरज्-ज्योत्स्ना,0
418471,,शरजाल,n,n-----n--a,,,,/ɕə.ɹə.d͡ʑɑː.lə/,शर॔-जाल,0
418472,115982,शरजालक,n,n-----m--a,,,,/ɕə.ɹə.d͡ʑɑː.lə.kə/,शर॔-जालक,0
418473,,शरजालमय,a,ap----a--a,,ap----f--ī=>ी,,/ɕə.ɹə.d͡ʑɑː.lə.mə.jə/,शर॔-जाल-मय,0
418474,,शरक,a,ap----a--a,,,,/ɕə.ɹə.kə/,शरक,0
418475,115976,शरकेतु,n,n-----m--u,,,,/ɕə.ɹə.keː.t̪u/,शर॔-केतु,0
418476,115974,शरकुण्डेशय,a,ap----a--a,,,,/ɕə.ɹə.ˈkuɳ.ɖeː.ɕə.jə/,शर॔-कुण्डे-शय,0
418477,115973,शरकार,n,n-----m--a,,,,/ɕə.ɹə.kɑː.ɹə/,शर॔-कार,0
418478,,शरकाण्ड,n,n-----m--a,,,,/ɕə.ɹə.kɑːɳ.ɖə/,शर॔-काण्ड,0
418479,115975,शरकूप,n,n-----m--a,,,,/ɕə.ɹə.kuː.pə/,शर॔-कूप,0
418480,,शरक्षेप,n,n-----m--a,,,,/ɕə.ˈɹək.ʂeː.pə/,शर॔-क्षेप,0
418481,116131,शरलक,n,n-----n--a,,,,/ɕə.ɹə.lə.kə/,शरलक,0
418482,116012,शरलोम,n,n-----m--a,,,,/ɕə.ɹə.loːmə/,शर॔-लोम,0
418483,173646,शरलोमन्,n,n-----m--n,,,,/ɕə.ɹə.loːmən/,शर॔-लोमन्,0
418484,116009,शरमल्ल,n,n-----m--a,,,,/ɕə.ɹə.ˈməl.lə/,शर॔-मल्ल,0
418485,116008,शरमरीचिमत्,a,ap----a--c,,,,/ɕə.ɹə.mə.ɹiː.t͡ɕi.mət̪/,शर॔-मरीचिमत्,0
418486,,शरमय,a,ap----a--a,,ap----f--ī=>ी,,/ɕə.ɹə.mə.jə/,शर॔-म॔य,0
418487,116010,शरमुख,n,n-----n--a,,,,/ɕə.ɹə.mu.kʰə/,शर॔-मुख,0
418488,,शरनिकर,n,n-----m--a,,,,/ɕə.ɹə.ni.kə.ɹə/,शर॔-निकर,0
418489,,शरनिवेश,n,n-----m--a,,,,/ɕə.ɹə.ni.ʋeː.ɕə/,शर॔-निवेश,0
418490,,शरनिवास,n,n-----m--a,,,,/ɕə.ɹə.ni.ʋɑː.sə/,शर॔-निवास,0
418491,,शरन्मेघ,n,n-----m--a,,,,/ɕə.ɹən.meː.gʰə/,शरन्-मेघ,0
418492,,शरन्मेघवत्,r,rp--------,,,,/ɕə.ɹən.meː.gʰə.ʋət̪/,शरन्-मेघ-वत्,0
418493,116121,शरन्मुख,n,n-----n--a,,,,/ɕə.ɹən.mu.kʰə/,शरन्-मुख,0
418494,115998,शरपर्णिका,n,n-----f--ā,,,,/ɕə.ɹə.ˈpəɹ.ɳi.kɑː/,शर॔-पर्णिका,0
418495,115999,शरपर्णी,n,n-----f--ī,,,,/ɕə.ɹə.ˈpəɹ.ɳiː/,शर॔-पर्णी,0
418496,115997,शरपत्त्र,n,n-----m--a,,,,/ɕə.ɹə.ˈpət̪.t̪ɹə/,शर॔-पत्त्र,0
418497,,शरपञ्जर,n,n-----n--a,,,,/ɕə.ɹə.pəɲ.d͡ʑə.ɹə/,शर॔-पञ्जर,0
418498,116002,शरफल,n,n-----n--a,,,,/ɕə.ɹə.pʰə.lə/,शर॔-फल,0
418499,,शरप्रवेग,n,n-----m--a,,,,/ɕə.ˈɹəp.ɹə.ʋeː.gə/,शर॔-प्रवेग,0
418500,,शरपुच्छ,a,ap----a--a,,ap----f--ī=>ी,,/ɕə.ɹə.ˈput͡ɕ.t͡ɕʰə/,शर॔-पुच्छ,0
418501,116807,शरपुङ्ख,n,n-----m--a,,,,/ɕə.ɹə.puŋ.kʰə/,शर॔-पुङ्ख,0
418503,,शरपुङ्खा,n,n-----f--ā,,,,/ɕə.ɹə.puŋ.kʰɑː/,शर॔-पुङ्खा,0
418504,116806,शरपात,n,n-----m--a,,,,/ɕə.ɹə.pɑː.t̪ə/,शर॔-पात,0
418505,,शरपातस्थान,n,n-----n--a,,,,/ɕə.ɹə.pɑː.ˈt̪əs.t̪ʰɑː.nə/,शर॔-पात-स्थान,0
418506,116823,शरस्,n,n-----n-sa,,,,/ɕə.ɹəs/,श॔रस्,0
418507,116025,शरसम्बाध,a,ap----a--a,,ap----f--ā=>ा,,/ɕə.ɹə.səm.bɑː.d̪ʰə/,शर॔-सम्बाध,0
418508,116024,शरसंधान,n,n-----n--a,,,,/ɕə.ɹə.sən.d̪ʰɑː.nə/,शर॔-संधान,0
418509,116027,शरस्तम्ब,n,n-----m--a,,,,/ɕə.ˈɹəs.t̪əm.bə/,शर॔-स्तम्ब,0
418510,116026,शरसात्,r,rp--------,,,,/ɕə.ɹə.sɑːt̪/,शर॔-सात्,0
418511,115983,शरतल्प,n,n-----m--a,,,,/ɕə.ɹə.ˈt̪əl.pə/,शर॔-तल्प,0
418512,,शरत्काल,n,n-----m--a,,,,/ɕə.ˈɹət̪.kɑː.lə/,शरत्-काल,0
418513,,शरत्कालीन,a,ap----a--a,,,,/ɕə.ˈɹət̪.kɑː.liː.nə/,शरत्-कालीन,0
418514,116111,शरत्कामिन्,n,n-----m--n,,,,/ɕə.ˈɹət̪.kɑː.min/,शरत्-कामिन्,0
418515,116110,शरत्कान्तिमय,a,ap----a--a,,ap----f--ī=>ी,,/ɕə.ˈɹət̪.kɑːn.t̪i.mə.jə/,शरत्-कान्ति-मय,0
418516,116113,शरत्पद्म,n,n-----n--a,,,,/ɕə.ˈɹət̪.ˈpəd̪.mə/,शरत्-पद्म,0
418517,116850,शरत्पर्वन्,n,n-----n--n,,,,/ɕə.ˈɹət̪.ˈpəɹ.ʋən/,शरत्-पर्वन्,0
418518,,शरत्पर्वशशिन्,n,n-----m--n,,,,/ɕə.ˈɹət̪.ˈpəɹ.ʋə.ɕə.ɕin/,शरत्-पर्व-शशिन्,0
418519,,शरत्पयोद,n,n-----m--a,,,,/ɕə.ˈɹət̪.pə.joː.d̪ə/,शरत्-पयोद,0
418520,116115,शरत्प्रतीक्षम्,r,rp--------,,,,/ɕə.ˈɹət̪.pɹə.t̪iːk.ʂəm/,शरत्-प्रतीक्षम्,0
418521,116116,शरत्प्रावृषिक,a,ap----a--a,,,,/ɕə.ˈɹət̪.pɹɑː.ʋɹ̩.ʂi.kə/,शरत्-प्रावृषिक,0
418522,116114,शरत्पुष्प,n,n-----m--a,,,,/ɕə.ˈɹət̪.ˈpuʂ.pə/,शरत्-पुष्प,0
418523,,शरत्समय,n,n-----m--a,,,,/ɕə.ˈɹət̪.sə.mə.jə/,शरत्-समय,0
418524,116118,शरत्सस्य,n,n-----n--a,,,,/ɕə.ˈɹət̪.ˈsəs.jə/,शरत्-सस्य,0
418525,,शरत्त्रियामा,n,n-----f--ā,,,,/ɕə.ˈɹət̪.t̪ɹi.jɑː.mɑː/,शरत्-त्रियामा,0
418526,,शरत्व,n,n-----n--a,,,,/ɕə.ˈɹət̪.ʋə/,शर॔-त्व॔,0
418527,,शरता,n,n-----f--ā,,,,/ɕə.ɹə.t̪ɑː/,शर॔-ता,0
418528,,शरौघ,n,n-----m--a,,,,/ɕə.ˈɹəौ.gʰə/,शरौघ,0
418529,116132,शरव,n,n-----m--a,,,,/ɕə.ɹə.ʋə/,शरव,0
418530,,शरवर्ष,n,n-----n--a,,,,/ɕə.ɹə.ˈʋəɹ.ʂə/,शर॔-वर्ष,0
418531,,शरवर्षिन्,a,ap----a--n,,,,/ɕə.ɹə.ˈʋəɹ.ʂin/,शर॔-वर्षिन्,0
418532,116013,शरवत्,a,ap----a--c,,,,/ɕə.ɹə.ʋət̪/,शर॔-वत्,0
418533,116809,शरवण,n,n-----n--a,,,,/ɕə.ɹə.ʋə.ɳə/,शर॔-वण,0
418534,,शरवणभव,n,n-----m--a,,,,/ɕə.ɹə.ʋə.ɳə.bʱə.ʋə/,शर॔-वण-भव,0
418535,,शरवणोद्भव,n,n-----m--a,,,,/ɕə.ɹə.ʋə.ɳoːd̪.bʱə.ʋə/,शर॔-वणोद्भव,0
418536,,शरवणालय,n,n-----m--a,,,,/ɕə.ɹə.ʋə.ɳɑː.lə.jə/,शर॔-वणालय,0
418537,116019,शरवेग,n,n-----m--a,,,,/ɕə.ɹə.ʋeː.gə/,शर॔-वेग,0
418538,116018,शरविद्ध,a,ap----a--a,,ap----f--ā=>ा,,/ɕə.ɹə.ˈʋid̪.d̪ʰə/,शर॔-विद्ध,0
418539,,शरव्रात,n,n-----m--a,,,,/ɕə.ˈɹəʋ.ɹɑː.t̪ə/,शर॔-व्रात,0
418540,116822,शरव्य,n,n-----n--a,,,,/ɕə.ˈɹəʋ.jə/,शरव्य,0
418541,116820,शरव्य,a,ap----a--a,,ap----f--ā=>ा,,/ɕə.ˈɹəʋ.jə/,शरव्य,0
418543,,शरव्यता,n,n-----f--ā,,,,/ɕə.ˈɹəʋ.jə.t̪ɑː/,शरव्य-ता,0
418544,116054,शरव्यव्यध,a,ap----a--a,,,,/ɕə.ˈɹəʋ.ˈjəʋ.jə.d̪ʰə/,शरव्य-व्यध,0
418546,116821,शरव्या,n,n-----f--ā,,,,/ɕə.ˈɹəʋ.jɑː/,शरव्या॔,0
418549,116056,शरव्यीकरण,n,n-----n--a,,,,/ɕə.ˈɹəʋ.jiː.kə.ɹə.ɳə/,शरव्यी-करण,0
418550,116017,शरवारण,n,n-----n--a,,,,/ɕə.ɹə.ʋɑː.ɹə.ɳə/,शर॔-वारण,0
418551,116016,शरवाणि,n,n-----m--i,,,,/ɕə.ɹə.ʋɑː.ɳi/,शर॔-वाणि,0
418552,116810,शरवृष्टि,n,n-----m--i,,,,/ɕə.ɹə.ˈʋɹ̩ʂ.ʈi/,शर॔-वृष्टि,0
418553,,शरवृष्टि,n,n-----f--i,,,,/ɕə.ɹə.ˈʋɹ̩ʂ.ʈi/,शर॔-वृष्टि,0
418554,116011,शरयन्त्रक,n,n-----n--a,,,,/ɕə.ɹə.jən.t̪ɹə.kə/,शर॔-यन्त्रक,0
418555,,शरशयन,n,n-----n--a,,,,/ɕə.ɹə.ɕə.jə.nə/,शर॔-शयन,0
418556,116022,शरशय्या,n,n-----f--ā,,,,/ɕə.ɹə.ˈɕəj.jɑː/,शर॔-शय्या,0
418557,116023,शरशास्त्र,n,n-----n--a,,,,/ɕə.ɹə.ɕɑːs.t̪ɹə/,शर॔-शास्त्र,0
418558,116840,शरण,n,n-----n--a,,,n-----f--ā=शरणआ,/ɕə.ɹə.ɳə/,शरण॔,0
418560,116840,शरण,n,n-----n--a,,,,/ɕə.ɹə.ɳə/,शरण,0
418562,116838,शरण,n,n-----m--a,,,,/ɕə.ɹə.ɳə/,शरण॔,0
418564,116837,शरण,a,ap----a--a,,,,/ɕə.ɹə.ɳə/,शरण॔,0
418566,,शरण,n,n--------a,,,n-----f--ā=शरणआ n-----f--ī=शरणई,/ɕə.ɹə.ɳə/,शरण॔,0
418569,116838,शरण,n,n-----m--a,,,,/ɕə.ɹə.ɳə/,शरण,0
418571,116076,शरणदेव,n,n-----m--a,,,,/ɕə.ɹə.ɳə.d̪eː.ʋə/,शरण॔-देव,0
418572,,शरणैषिन्,a,ap----a--n,,,,/ɕə.ɹə.ɳɑːi.ʂin/,शरणैषिन्,0
418573,,शरणप्रद,a,ap----a--a,,,,/ɕə.ɹə.ˈɳəp.ɹə.d̪ə/,शरण॔-प्रद,0
418574,,शरणंगत,a,ap----a--a,,,,/ɕə.ɹə.ɳəŋ.gə.t̪ə/,शरण॔-ं-गत,0
418575,116052,शरणि,n,n-----f--i,,,,/ɕə.ɹə.ɳi/,शरणि,0
418576,116053,शरण्य,n,n-----n--a,,,,/ɕə.ˈɹəɳ.jə/,शरण्य,0
418579,168415,शरण्य,n,n-----m--a,,,,/ɕə.ˈɹəɳ.jə/,शरण्य,0
418580,173213,शरण्य,a,ap----a--a,,ap----f--ā=>ा,,/ɕə.ˈɹəɳ.jə/,शरण्य,0
418581,,शरण्यपुरमाहात्म्य,n,n-----n--a,,,,/ɕə.ˈɹəɳ.jə.pu.ɹə.mɑː.ɦɑːt̪.mjə/,शरण्य-पुरमाहात्म्य,0
418582,,शरण्यता,n,n-----f--ā,,,,/ɕə.ˈɹəɳ.jə.t̪ɑː/,शरण्य-ता,0
418583,,शरण्यु,n,n-----m--u,,,,/ɕə.ˈɹəɳ.ju/,शरण्यु,0
418584,,शरण्या,n,n-----f--ā,,,,/ɕə.ˈɹəɳ.jɑː/,शरण्या,0
418585,116077,शरणाधिकारमञ्जरी,n,n-----f--ī,,,,/ɕə.ɹə.ɳɑː.d̪ʰi.kɑː.ɹə.məɲ.d͡ʑə.ɹiː/,शरणाधिकार-मञ्जरी,0
418586,,शरणागत,a,ap----a--a,,,,/ɕə.ɹə.ɳɑː.gə.t̪ə/,शरणागत,0
418587,,शरणागतघातक,n,n-----m--a,,,,/ɕə.ɹə.ɳɑː.gə.t̪ə.gʰɑː.t̪ə.kə/,शरणागत-घातक,0
418588,,शरणागतघातिन्,n,n-----m--n,,,,/ɕə.ɹə.ɳɑː.gə.t̪ə.gʰɑː.t̪in/,शरणागत-घातिन्,0
418589,,शरणागतहन्तृ,n,n-----m--r,,,,/ɕə.ɹə.ɳɑː.gə.t̪ə.ɦən.t̪ɹ̩/,शरणागत-हन्तृ,0
418590,,शरणागतता,n,n-----f--ā,,,,/ɕə.ɹə.ɳɑː.gə.t̪ə.t̪ɑː/,शरणागत-ता,0
418591,,शरणागति,n,n-----f--i,,,,/ɕə.ɹə.ɳɑː.gə.t̪i/,शरणागति,0
418592,,शरणागतिदीपिका,n,n-----f--ā,,,,/ɕə.ɹə.ɳɑː.gə.t̪i.d̪iː.pi.kɑː/,शरणागति-दीपिका,0
418593,,शरणागतिगद्य,n,n-----n--a,,,,/ɕə.ɹə.ɳɑː.gə.t̪i.ˈgəd̪.jə/,शरणागति-गद्य,0
418594,,शरणागतितात्पर्यश्लोकोपन्यास,n,n-----m--a,,,,/ɕəɹəɳɑːgət̪it̪ɑːt̪pəɹjəɕloːkoːpənjɑːsə/,शरणागति-तात्पर्य-श्लोकोपन्यास,0
418595,,शरणालय,n,n-----m--a,,,,/ɕə.ɹə.ɳɑː.lə.jə/,शरणालय,0
418596,,शरणापन्न,a,ap----a--a,,,,/ɕə.ɹə.ɳɑː.pən.nə/,शरणापन्न,0
418597,116081,शरणार्पक,a,ap----a--a,,,,/ɕə.ɹə.ɳɑːɹ.pə.kə/,शरणार्पक,0
418598,,शरणार्थम्,r,rp--------,,,,/ɕə.ɹə.ɳɑːɹ.t̪ʰəm/,शरणार्थम्,0
418599,,शरणार्थिन्,a,ap----a--n,,,,/ɕə.ɹə.ɳɑːɹ.t̪ʰin/,शरणार्थिन्,0
418600,,शरणीकृ,v,v----d--8-,,,,/ɕə.ɹə.ɳiː.kɹ̩/,शरणी-कृ,0
418601,116087,शरण्ड,n,n-----m--a,,,,/ɕə.ˈɹəɳ.ɖə/,शरण्ड,0
418602,,शर्ब्,v,v----a--1-,,,,/ɕəɹb/,शर्ब्,0
418604,116891,शर्ध,n,n-----m--a,,,,/ˈɕəɹ.d̪ʰə/,श॔र्ध,0
418605,116890,शर्ध,a,ap----a--a,,,,/ˈɕəɹ.d̪ʰə/,श॔र्ध,0
418606,126700,शर्धमान,a,ap----a--a,,,,/ˈɕəɹ.d̪ʰə.mɑː.nə/,श॔र्धमान,0
418607,116230,शर्धन,n,n-----n--a,,,,/ˈɕəɹ.d̪ʰə.nə/,शर्धन,0
418608,116894,शर्धनीति,a,ap----a--i,,,,/ˈɕəɹ.d̪ʰə.niː.t̪i/,श॔र्ध-नीति,0
418609,131024,शर्धस्,a,ap----a-sa,,,,/ˈɕəɹ.d̪ʰəs/,श॔र्धस्,0
418610,131025,शर्धस्,n,n-----n-sa,,,,/ˈɕəɹ.d̪ʰəs/,श॔र्धस्,0
418611,116228,शर्धवत्,a,ap----a--c,,,,/ˈɕəɹ.d̪ʰə.ʋət̪/,श॔र्ध-वत्,0
418612,116893,शर्धंजह,n,n-----m--a,,,,/ˈɕəɹ.d̪ʰəɲ.d͡ʑə.ɦə/,श॔र्ध-ंजह,0
418613,116892,शर्धंजह,a,ap----a--a,,,,/ˈɕəɹ.d̪ʰəɲ.d͡ʑə.ɦə/,श॔र्ध-ं-जह,0
418614,127979,शर्ध्य,a,ap----a--a,,,,/ˈɕəɹ.d̪ʰjə/,श॔र्ध्य,0
418615,116059,शरेज,a,ap----a--a,,,,/ɕə.ɹeː.d͡ʑə/,शरे-ज,0
418616,116202,शरेफ,n,n-----m--a,,,,/ɕə.ɹeː.pʰə/,शरेफ,0
418617,,शरेषीका,n,n-----f--ā,,,,/ɕə.ɹeː.ʂiː.kɑː/,शरेषीका॔,0
418618,116048,शरेष्ट,n,n-----m--a,,,,/ɕə.ɹeːʂ.ʈə/,शरेष्ट,0
418619,116826,शरि,a,ap----a--i,,,,/ɕə.ɹi/,शरि,0
418620,116827,शरि,n,n-----m--i,,,,/ɕə.ɹi/,शरि,0
418621,116142,शरिमन्,n,n-----m--n,,,,/ɕə.ɹi.mən/,शरिमन्,0
